4431,肉,魚,乳製品,パン類,,,,,
4432,肉,調味料,,,,,,,
4433,肉,野菜,乳製品,パン類,,,,,
4434,魚,雑貨,飲料,,,,,,
4435,肉,魚,野菜,乳製品,パン類,,,,
4436,肉,魚,野菜,乳製品,酒類,パン類,,,
4437,肉,野菜,雑貨,調味料,乳製品,パン類,,,
4438,野菜,乳製品,酒類,,,,,,
4439,野菜,乳製品,,,,,,,
4440,肉,魚,野菜,パン類,,,,,
4441,肉,魚,パン類,,,,,,
4442,肉,野菜,雑貨,調味料,パン類,,,,
4443,野菜,乳製品,パン類,,,,,,
4444,肉,魚,雑貨,調味料,飲料,パン類,,,
4445,魚,野菜,乳製品,,,,,,
4446,肉,パン類,,,,,,,
4447,肉,乳製品,パン類,,,,,,
4448,魚,野菜,調味料,乳製品,パン類,,,,
4449,肉,野菜,雑貨,乳製品,パン類,,,,
4450,魚,飲料,酒類,たばこ,,,,,
4451,肉,魚,野菜,調味料,乳製品,たばこ,,,
4452,野菜,乳製品,パン類,,,,,,
4453,野菜,乳製品,パン類,,,,,,
4454,魚,飲料,,,,,,,
4455,肉,魚,調味料,パン類,,,,,
4456,肉,雑貨,,,,,,,
4457,肉,魚,野菜,雑貨,乳製品,パン類,,,
4458,肉,調味料,乳製品,,,,,,
4459,魚,調味料,乳製品,,,,,,
4460,肉,雑貨,調味料,パン類,,,,,
4461,調味料,酒類,,,,,,,
4462,肉,調味料,,,,,,,
4463,肉,調味料,パン類,,,,,,
4464,魚,調味料,酒類,パン類,,,,,
4465,肉,乳製品,パン類,,,,,,
4466,魚,雑貨,飲料,酒類,,,,,
4467,魚,雑貨,飲料,たばこ,パン類,,,,
4468,魚,雑貨,酒類,,,,,,
4469,野菜,乳製品,パン類,,,,,,
4470,肉,野菜,雑貨,乳製品,パン類,,,,
4471,肉,魚,野菜,雑貨,乳製品,,,,
4472,魚,飲料,たばこ,パン類,,,,,
4473,雑貨,パン類,,,,,,,
4474,肉,雑貨,パン類,,,,,,
4475,肉,調味料,,,,,,,
4476,肉,雑貨,調味料,パン類,,,,,
4477,肉,調味料,乳製品,パン類,,,,,
4478,野菜,乳製品,パン類,,,,,,
4479,野菜,パン類,,,,,,,
4480,肉,魚,雑貨,飲料,たばこ,パン類,,,
4481,魚,雑貨,飲料,パン類,,,,,
4482,魚,野菜,たばこ,,,,,,
4483,野菜,乳製品,パン類,,,,,,
4484,野菜,パン類,,,,,,,
4485,乳製品,パン類,,,,,,,
4486,野菜,飲料,パン類,,,,,,
4487,肉,調味料,,,,,,,
4488,魚,雑貨,パン類,,,,,,
4489,肉,魚,雑貨,調味料,,,,,
4490,魚,調味料,飲料,酒類,パン類,,,,
4491,雑貨,調味料,酒類,,,,,,
4492,魚,雑貨,飲料,酒類,パン類,,,,
4493,魚,雑貨,飲料,酒類,たばこ,パン類,,,
4494,魚,雑貨,飲料,酒類,パン類,,,,
4495,魚,雑貨,乳製品,パン類,,,,,
4496,野菜,乳製品,パン類,,,,,,
4497,肉,魚,調味料,パン類,,,,,
4498,肉,魚,野菜,乳製品,パン類,,,,
4499,肉,野菜,乳製品,パン類,,,,,
4500,雑貨,調味料,パン類,,,,,,
4501,魚,雑貨,調味料,パン類,,,,,
4502,魚,野菜,酒類,,,,,,
4503,魚,飲料,パン類,,,,,,
4504,肉,雑貨,調味料,,,,,,
4505,魚,雑貨,酒類,パン類,,,,,
4506,肉,調味料,パン類,,,,,,
4507,肉,酒類,,,,,,,
4508,魚,飲料,酒類,パン類,,,,,
4509,野菜,乳製品,たばこ,,,,,,
4510,肉,パン類,,,,,,,
4511,肉,野菜,,,,,,,
4512,肉,野菜,雑貨,調味料,パン類,,,,
4513,肉,調味料,パン類,,,,,,
4514,野菜,乳製品,,,,,,,
4515,魚,雑貨,酒類,,,,,,
4516,野菜,パン類,,,,,,,
4517,肉,調味料,,,,,,,
4518,魚,飲料,酒類,,,,,,
4519,野菜,乳製品,パン類,,,,,,
4520,乳製品,パン類,,,,,,,
4521,野菜,乳製品,酒類,たばこ,パン類,,,,
4522,魚,乳製品,パン類,,,,,,
4523,雑貨,調味料,飲料,パン類,,,,,
4524,野菜,乳製品,,,,,,,
4525,野菜,雑貨,調味料,乳製品,酒類,たばこ,,,
4526,魚,雑貨,飲料,酒類,,,,,
4527,肉,魚,野菜,乳製品,パン類,,,,
4528,魚,野菜,雑貨,乳製品,飲料,,,,
4529,肉,雑貨,調味料,飲料,,,,,
4530,肉,乳製品,酒類,,,,,,
4531,肉,調味料,乳製品,パン類,,,,,
4532,肉,飲料,,,,,,,
4533,肉,魚,野菜,乳製品,飲料,酒類,,,
4534,肉,魚,野菜,雑貨,調味料,乳製品,酒類,,
4535,肉,魚,野菜,雑貨,乳製品,,,,
4536,肉,パン類,,,,,,,
4537,肉,野菜,調味料,乳製品,酒類,,,,
4538,魚,雑貨,飲料,酒類,,,,,
4539,魚,雑貨,飲料,酒類,パン類,,,,
4540,肉,野菜,雑貨,調味料,乳製品,パン類,,,
4541,魚,野菜,雑貨,飲料,パン類,,,,
4542,肉,魚,野菜,雑貨,調味料,,,,
4543,肉,雑貨,調味料,乳製品,パン類,,,,
4544,肉,魚,雑貨,乳製品,酒類,パン類,,,
4545,肉,魚,野菜,雑貨,調味料,乳製品,パン類,,
4546,肉,野菜,調味料,乳製品,たばこ,パン類,,,
4547,野菜,乳製品,,,,,,,
4548,肉,魚,乳製品,パン類,,,,,
4549,肉,魚,雑貨,乳製品,パン類,,,,
4550,野菜,乳製品,,,,,,,
4551,魚,雑貨,乳製品,飲料,酒類,,,,
4552,魚,野菜,雑貨,飲料,,,,,
4553,肉,野菜,雑貨,調味料,乳製品,,,,
4554,肉,魚,野菜,雑貨,乳製品,,,,
4555,魚,雑貨,調味料,乳製品,パン類,,,,
4556,肉,調味料,パン類,,,,,,
4557,雑貨,酒類,,,,,,,
4558,肉,魚,野菜,雑貨,乳製品,たばこ,パン類,,
4559,肉,魚,野菜,雑貨,調味料,乳製品,酒類,パン類,
4560,野菜,乳製品,パン類,,,,,,
4561,野菜,乳製品,パン類,,,,,,
4562,野菜,乳製品,パン類,,,,,,
4563,野菜,たばこ,パン類,,,,,,
4564,野菜,乳製品,パン類,,,,,,
4565,乳製品,酒類,パン類,,,,,,
4566,野菜,乳製品,たばこ,パン類,,,,,
4567,肉,魚,雑貨,調味料,乳製品,パン類,,,
4568,肉,野菜,調味料,パン類,,,,,
4569,肉,野菜,雑貨,パン類,,,,,
4570,野菜,乳製品,,,,,,,
4571,肉,乳製品,飲料,パン類,,,,,
4572,調味料,飲料,パン類,,,,,,
4573,肉,魚,調味料,飲料,酒類,パン類,,,
4574,野菜,乳製品,,,,,,,
4575,飲料,酒類,パン類,,,,,,
4576,魚,野菜,乳製品,パン類,,,,,
4577,肉,野菜,調味料,乳製品,酒類,,,,
4578,肉,魚,雑貨,調味料,パン類,,,,
4579,肉,魚,野菜,雑貨,調味料,乳製品,たばこ,パン類,
4580,野菜,乳製品,酒類,パン類,,,,,
4581,野菜,乳製品,,,,,,,
4582,野菜,乳製品,,,,,,,
4583,肉,パン類,,,,,,,
4584,肉,魚,野菜,雑貨,調味料,乳製品,パン類,,
4585,調味料,パン類,,,,,,,
4586,肉,調味料,パン類,,,,,,
4587,肉,雑貨,調味料,パン類,,,,,
4588,野菜,乳製品,酒類,たばこ,,,,,
4589,雑貨,調味料,乳製品,,,,,,
4590,魚,酒類,パン類,,,,,,
4591,肉,調味料,,,,,,,
4592,肉,魚,野菜,調味料,乳製品,たばこ,パン類,,
4593,肉,魚,野菜,乳製品,,,,,
4594,調味料,酒類,,,,,,,
4595,肉,魚,野菜,雑貨,たばこ,パン類,,,
4596,肉,魚,調味料,酒類,,,,,
4597,魚,飲料,たばこ,,,,,,
4598,肉,魚,調味料,パン類,,,,,
4599,野菜,乳製品,パン類,,,,,,
4600,魚,野菜,乳製品,,,,,,
4601,野菜,乳製品,たばこ,パン類,,,,,
4602,肉,魚,雑貨,調味料,,,,,
4603,魚,雑貨,乳製品,飲料,パン類,,,,
4604,野菜,乳製品,たばこ,,,,,,
4605,肉,雑貨,調味料,乳製品,パン類,,,,
4606,肉,野菜,雑貨,調味料,,,,,
4607,肉,雑貨,酒類,パン類,,,,,
4608,肉,魚,野菜,雑貨,乳製品,パン類,,,
4609,肉,魚,調味料,パン類,,,,,
4610,野菜,乳製品,,,,,,,
4611,肉,魚,野菜,雑貨,乳製品,パン類,,,
4612,肉,魚,雑貨,乳製品,パン類,,,,
4613,魚,パン類,,,,,,,
4614,魚,雑貨,調味料,パン類,,,,,
4615,野菜,乳製品,酒類,,,,,,
4616,肉,魚,,,,,,,
4617,調味料,パン類,,,,,,,
4618,魚,飲料,パン類,,,,,,
4619,魚,雑貨,調味料,パン類,,,,,
4620,肉,魚,調味料,乳製品,パン類,,,,
4621,肉,雑貨,調味料,パン類,,,,,
4622,魚,飲料,パン類,,,,,,
4623,肉,魚,野菜,雑貨,調味料,乳製品,たばこ,パン類,
4624,野菜,パン類,,,,,,,
4625,野菜,パン類,,,,,,,
4626,野菜,乳製品,,,,,,,
4627,野菜,乳製品,,,,,,,
4628,魚,乳製品,パン類,,,,,,
4629,魚,野菜,雑貨,調味料,乳製品,,,,
4630,肉,魚,野菜,雑貨,調味料,飲料,,,
4631,肉,魚,,,,,,,
4632,野菜,乳製品,パン類,,,,,,
4633,肉,調味料,乳製品,,,,,,
4634,肉,パン類,,,,,,,
4635,肉,魚,調味料,乳製品,,,,,
4636,肉,調味料,酒類,パン類,,,,,
4637,肉,調味料,パン類,,,,,,
4638,たばこ,パン類,,,,,,,
4639,魚,野菜,雑貨,乳製品,パン類,,,,
4640,肉,野菜,雑貨,パン類,,,,,
4641,肉,乳製品,飲料,酒類,,,,,
4642,肉,調味料,乳製品,たばこ,パン類,,,,
4643,魚,野菜,パン類,,,,,,
4644,肉,魚,野菜,乳製品,パン類,,,,
4645,野菜,乳製品,パン類,,,,,,
4646,魚,野菜,乳製品,たばこ,パン類,,,,
4647,魚,野菜,雑貨,酒類,,,,,
4648,魚,酒類,,,,,,,
4649,肉,魚,酒類,,,,,,
4650,肉,魚,野菜,調味料,,,,,
4651,肉,野菜,調味料,乳製品,,,,,
4652,肉,雑貨,調味料,,,,,,
4653,肉,飲料,,,,,,,
4654,肉,調味料,,,,,,,
4655,肉,調味料,乳製品,酒類,,,,,
4656,野菜,乳製品,,,,,,,
4657,魚,野菜,乳製品,,,,,,
4658,肉,野菜,調味料,乳製品,,,,,
4659,野菜,乳製品,パン類,,,,,,
4660,野菜,乳製品,パン類,,,,,,
4661,魚,雑貨,飲料,たばこ,パン類,,,,
4662,魚,調味料,飲料,パン類,,,,,
4663,魚,飲料,酒類,パン類,,,,,
4664,魚,雑貨,酒類,,,,,,
4665,雑貨,調味料,,,,,,,
4666,肉,魚,野菜,雑貨,乳製品,パン類,,,
4667,野菜,パン類,,,,,,,
4668,魚,雑貨,調味料,酒類,パン類,,,,
4669,魚,野菜,乳製品,,,,,,
4670,肉,魚,乳製品,パン類,,,,,
4671,肉,調味料,パン類,,,,,,
4672,野菜,乳製品,,,,,,,
4673,肉,魚,飲料,酒類,たばこ,,,,
4674,野菜,乳製品,パン類,,,,,,
4675,魚,野菜,乳製品,パン類,,,,,
4676,肉,魚,雑貨,飲料,パン類,,,,
4677,魚,雑貨,飲料,,,,,,
4678,肉,魚,乳製品,パン類,,,,,
4679,野菜,乳製品,パン類,,,,,,
4680,野菜,乳製品,,,,,,,
4681,野菜,乳製品,飲料,パン類,,,,,
4682,野菜,パン類,,,,,,,
4683,野菜,乳製品,酒類,パン類,,,,,
4684,野菜,乳製品,パン類,,,,,,
4685,魚,雑貨,酒類,,,,,,
4686,肉,調味料,,,,,,,
4687,魚,雑貨,飲料,パン類,,,,,
4688,野菜,酒類,たばこ,,,,,,
4689,肉,雑貨,調味料,乳製品,パン類,,,,
4690,肉,魚,野菜,雑貨,調味料,乳製品,パン類,,
4691,野菜,飲料,パン類,,,,,,
4692,肉,魚,野菜,調味料,パン類,,,,
4693,野菜,乳製品,パン類,,,,,,
4694,野菜,乳製品,パン類,,,,,,
4695,魚,パン類,,,,,,,
4696,肉,魚,雑貨,飲料,パン類,,,,
4697,雑貨,酒類,たばこ,,,,,,
4698,野菜,乳製品,パン類,,,,,,
4699,調味料,乳製品,たばこ,パン類,,,,,
4700,肉,調味料,,,,,,,
4701,魚,雑貨,酒類,たばこ,パン類,,,,
4702,魚,野菜,雑貨,パン類,,,,,
4703,野菜,乳製品,,,,,,,
4704,肉,野菜,調味料,,,,,,
4705,野菜,乳製品,飲料,たばこ,パン類,,,,
4706,野菜,乳製品,,,,,,,
4707,肉,魚,調味料,パン類,,,,,
4708,肉,雑貨,調味料,パン類,,,,,
4709,野菜,乳製品,パン類,,,,,,
4710,魚,飲料,,,,,,,
4711,飲料,酒類,たばこ,,,,,,
4712,魚,野菜,乳製品,パン類,,,,,
4713,魚,雑貨,飲料,酒類,パン類,,,,
4714,魚,雑貨,調味料,たばこ,パン類,,,,
4715,魚,雑貨,,,,,,,
4716,野菜,雑貨,酒類,パン類,,,,,
4717,飲料,パン類,,,,,,,
4718,肉,調味料,,,,,,,
4719,肉,野菜,雑貨,パン類,,,,,
4720,野菜,乳製品,たばこ,パン類,,,,,
4721,魚,野菜,パン類,,,,,,
4722,野菜,乳製品,パン類,,,,,,
4723,魚,野菜,調味料,乳製品,,,,,
4724,魚,雑貨,酒類,,,,,,
4725,魚,雑貨,酒類,,,,,,
4726,魚,雑貨,酒類,たばこ,パン類,,,,
4727,野菜,乳製品,パン類,,,,,,
4728,野菜,乳製品,,,,,,,
4729,魚,乳製品,,,,,,,
4730,肉,魚,雑貨,調味料,乳製品,パン類,,,
4731,魚,雑貨,飲料,酒類,たばこ,,,,
4732,肉,野菜,パン類,,,,,,
4733,肉,魚,,,,,,,
4734,魚,酒類,,,,,,,
4735,肉,魚,野菜,調味料,乳製品,パン類,,,
4736,肉,魚,調味料,乳製品,飲料,酒類,パン類,,
4737,魚,野菜,雑貨,たばこ,,,,,
4738,魚,野菜,乳製品,酒類,パン類,,,,
4739,調味料,パン類,,,,,,,
4740,肉,魚,雑貨,調味料,乳製品,パン類,,,
4741,肉,乳製品,パン類,,,,,,
4742,飲料,酒類,,,,,,,
4743,肉,魚,調味料,乳製品,たばこ,パン類,,,
4744,肉,魚,野菜,雑貨,調味料,乳製品,パン類,,
4745,野菜,乳製品,たばこ,パン類,,,,,
4746,野菜,乳製品,,,,,,,
4747,魚,野菜,乳製品,パン類,,,,,
4748,肉,魚,野菜,調味料,乳製品,飲料,パン類,,
4749,肉,野菜,雑貨,乳製品,,,,,
4750,魚,野菜,雑貨,パン類,,,,,
4751,乳製品,たばこ,パン類,,,,,,
4752,乳製品,パン類,,,,,,,
4753,調味料,パン類,,,,,,,
4754,肉,野菜,パン類,,,,,,
4755,肉,調味料,パン類,,,,,,
4756,野菜,乳製品,たばこ,,,,,,
4757,肉,野菜,,,,,,,
4758,肉,雑貨,飲料,酒類,たばこ,,,,
4759,野菜,乳製品,,,,,,,
4760,魚,野菜,乳製品,パン類,,,,,
4761,肉,調味料,パン類,,,,,,
4762,魚,雑貨,飲料,酒類,たばこ,,,,
4763,魚,雑貨,酒類,,,,,,
4764,乳製品,飲料,,,,,,,
4765,肉,魚,野菜,調味料,乳製品,飲料,たばこ,パン類,
4766,魚,雑貨,飲料,酒類,,,,,
4767,野菜,パン類,,,,,,,
4768,魚,野菜,たばこ,パン類,,,,,
4769,魚,野菜,乳製品,パン類,,,,,
4770,野菜,乳製品,,,,,,,
4771,野菜,乳製品,パン類,,,,,,
4772,野菜,乳製品,たばこ,パン類,,,,,
4773,調味料,乳製品,,,,,,,
4774,肉,魚,野菜,乳製品,飲料,パン類,,,
4775,野菜,パン類,,,,,,,
4776,肉,魚,乳製品,飲料,パン類,,,,
4777,魚,野菜,雑貨,調味料,乳製品,パン類,,,
4778,魚,野菜,調味料,乳製品,,,,,
4779,肉,パン類,,,,,,,
4780,肉,魚,雑貨,乳製品,,,,,
4781,肉,野菜,調味料,乳製品,パン類,,,,
4782,魚,野菜,酒類,たばこ,パン類,,,,
4783,肉,雑貨,パン類,,,,,,
4784,肉,魚,飲料,パン類,,,,,
4785,魚,雑貨,飲料,,,,,,
4786,魚,パン類,,,,,,,
4787,肉,魚,野菜,雑貨,調味料,乳製品,パン類,,
4788,魚,野菜,乳製品,,,,,,
4789,野菜,乳製品,酒類,パン類,,,,,
4790,野菜,飲料,,,,,,,
4791,野菜,乳製品,パン類,,,,,,
4792,野菜,乳製品,パン類,,,,,,
4793,肉,パン類,,,,,,,
4794,肉,雑貨,調味料,パン類,,,,,
4795,肉,魚,野菜,雑貨,調味料,飲料,,,
4796,肉,調味料,乳製品,パン類,,,,,
4797,肉,調味料,パン類,,,,,,
4798,肉,魚,雑貨,調味料,乳製品,飲料,パン類,,
4799,肉,野菜,調味料,,,,,,
4800,肉,魚,野菜,雑貨,調味料,乳製品,パン類,,
4801,魚,雑貨,調味料,パン類,,,,,
4802,雑貨,パン類,,,,,,,
4803,魚,雑貨,調味料,乳製品,飲料,酒類,パン類,,
4804,肉,魚,野菜,雑貨,調味料,乳製品,パン類,,
4805,魚,野菜,,,,,,,
4806,肉,酒類,パン類,,,,,,
4807,雑貨,調味料,,,,,,,
4808,肉,雑貨,飲料,,,,,,
4809,野菜,乳製品,,,,,,,
4810,肉,魚,野菜,乳製品,パン類,,,,
4811,野菜,乳製品,,,,,,,
4812,魚,野菜,酒類,,,,,,
4813,魚,パン類,,,,,,,
4814,肉,調味料,飲料,酒類,,,,,
4815,魚,酒類,,,,,,,
4816,魚,雑貨,調味料,酒類,,,,,
4817,肉,魚,調味料,乳製品,パン類,,,,
4818,肉,野菜,雑貨,乳製品,,,,,
4819,野菜,雑貨,,,,,,,
4820,肉,魚,野菜,調味料,乳製品,パン類,,,
4821,野菜,乳製品,酒類,,,,,,
4822,肉,野菜,雑貨,乳製品,飲料,パン類,,,
4823,肉,魚,野菜,雑貨,,,,,
4824,調味料,乳製品,,,,,,,
4825,野菜,乳製品,パン類,,,,,,
4826,肉,魚,乳製品,酒類,,,,,
4827,調味料,乳製品,,,,,,,
4828,野菜,乳製品,たばこ,,,,,,
4829,野菜,乳製品,,,,,,,
4830,野菜,乳製品,パン類,,,,,,
4831,野菜,雑貨,乳製品,パン類,,,,,
4832,肉,魚,野菜,雑貨,調味料,飲料,,,
4833,野菜,乳製品,,,,,,,
4834,野菜,乳製品,パン類,,,,,,
4835,肉,魚,雑貨,飲料,酒類,たばこ,パン類,,
4836,魚,雑貨,飲料,酒類,,,,,
4837,雑貨,飲料,酒類,,,,,,
4838,魚,飲料,,,,,,,
4839,魚,雑貨,パン類,,,,,,
4840,肉,魚,雑貨,調味料,乳製品,,,,
4841,肉,魚,野菜,調味料,乳製品,,,,
4842,雑貨,たばこ,パン類,,,,,,
4843,調味料,乳製品,飲料,パン類,,,,,
4844,雑貨,飲料,,,,,,,
4845,魚,雑貨,飲料,酒類,,,,,
4846,魚,酒類,,,,,,,
4847,肉,魚,野菜,雑貨,調味料,乳製品,たばこ,パン類,
4848,肉,野菜,雑貨,調味料,乳製品,たばこ,パン類,,
4849,肉,調味料,飲料,,,,,,
4850,魚,野菜,乳製品,パン類,,,,,
4851,野菜,乳製品,パン類,,,,,,
4852,魚,飲料,酒類,,,,,,
4853,魚,野菜,雑貨,調味料,乳製品,パン類,,,
4854,野菜,乳製品,パン類,,,,,,
4855,野菜,乳製品,たばこ,パン類,,,,,
4856,魚,酒類,パン類,,,,,,
4857,魚,雑貨,酒類,たばこ,パン類,,,,
4858,肉,雑貨,,,,,,,
4859,魚,雑貨,酒類,たばこ,,,,,
4860,魚,雑貨,調味料,飲料,酒類,,,,
4861,魚,野菜,乳製品,酒類,,,,,
4862,野菜,乳製品,,,,,,,
4863,野菜,乳製品,パン類,,,,,,
4864,肉,魚,野菜,乳製品,パン類,,,,
4865,肉,魚,野菜,雑貨,調味料,乳製品,パン類,,
4866,肉,野菜,乳製品,,,,,,
4867,肉,野菜,調味料,,,,,,
4868,肉,魚,雑貨,,,,,,
4869,乳製品,パン類,,,,,,,
4870,魚,野菜,乳製品,,,,,,
4871,雑貨,酒類,パン類,,,,,,
4872,雑貨,酒類,パン類,,,,,,
4873,肉,乳製品,,,,,,,
4874,肉,調味料,乳製品,酒類,パン類,,,,
4875,魚,飲料,パン類,,,,,,
4876,野菜,乳製品,パン類,,,,,,
4877,野菜,乳製品,パン類,,,,,,
4878,肉,魚,野菜,雑貨,調味料,,,,
4879,肉,魚,雑貨,酒類,,,,,
4880,肉,魚,雑貨,調味料,乳製品,パン類,,,
4881,野菜,乳製品,,,,,,,
4882,魚,酒類,,,,,,,
4883,野菜,乳製品,,,,,,,
4884,肉,野菜,雑貨,調味料,パン類,,,,
4885,肉,調味料,パン類,,,,,,
4886,野菜,乳製品,パン類,,,,,,
4887,肉,魚,野菜,乳製品,酒類,パン類,,,
4888,魚,調味料,飲料,,,,,,
4889,肉,酒類,,,,,,,
4890,肉,調味料,乳製品,,,,,,
4891,肉,魚,雑貨,調味料,パン類,,,,
4892,肉,魚,雑貨,調味料,乳製品,パン類,,,
4893,魚,野菜,雑貨,乳製品,,,,,
4894,魚,野菜,乳製品,パン類,,,,,
4895,肉,魚,野菜,雑貨,乳製品,飲料,酒類,,
4896,肉,乳製品,酒類,,,,,,
4897,魚,飲料,酒類,たばこ,,,,,
4898,野菜,雑貨,調味料,乳製品,パン類,,,,
4899,肉,魚,野菜,乳製品,,,,,
4900,魚,飲料,たばこ,,,,,,
4901,魚,飲料,酒類,パン類,,,,,
4902,肉,調味料,乳製品,パン類,,,,,
4903,肉,魚,雑貨,,,,,,
4904,肉,雑貨,調味料,乳製品,飲料,パン類,,,
4905,肉,調味料,酒類,,,,,,
4906,肉,雑貨,調味料,パン類,,,,,
4907,肉,乳製品,酒類,パン類,,,,,
4908,肉,魚,調味料,乳製品,飲料,パン類,,,
4909,肉,野菜,乳製品,,,,,,
4910,野菜,乳製品,,,,,,,
4911,肉,調味料,乳製品,,,,,,
4912,野菜,乳製品,,,,,,,
4913,野菜,乳製品,パン類,,,,,,
4914,魚,野菜,調味料,乳製品,飲料,パン類,,,
4915,肉,野菜,雑貨,調味料,乳製品,,,,
4916,魚,野菜,乳製品,パン類,,,,,
4917,肉,魚,雑貨,調味料,乳製品,パン類,,,
4918,魚,野菜,雑貨,調味料,乳製品,酒類,パン類,,
4919,肉,調味料,飲料,パン類,,,,,
4920,魚,野菜,調味料,乳製品,パン類,,,,
4921,肉,野菜,調味料,乳製品,パン類,,,,
4922,魚,雑貨,調味料,パン類,,,,,
4923,野菜,乳製品,,,,,,,
4924,野菜,乳製品,パン類,,,,,,
4925,魚,雑貨,飲料,酒類,たばこ,パン類,,,
4926,雑貨,飲料,酒類,たばこ,,,,,
4927,魚,雑貨,調味料,乳製品,パン類,,,,
4928,魚,雑貨,調味料,たばこ,,,,,
4929,肉,野菜,雑貨,たばこ,,,,,
4930,肉,魚,調味料,飲料,,,,,
4931,野菜,乳製品,,,,,,,
4932,飲料,パン類,,,,,,,
4933,魚,雑貨,飲料,酒類,パン類,,,,
4934,野菜,乳製品,パン類,,,,,,
4935,野菜,飲料,,,,,,,
4936,野菜,パン類,,,,,,,
4937,魚,野菜,乳製品,パン類,,,,,
4938,肉,雑貨,乳製品,酒類,パン類,,,,
4939,野菜,雑貨,飲料,酒類,,,,,
4940,魚,飲料,,,,,,,
4941,野菜,パン類,,,,,,,
4942,肉,魚,野菜,雑貨,乳製品,飲料,パン類,,
4943,魚,野菜,雑貨,調味料,乳製品,たばこ,,,
4944,野菜,乳製品,パン類,,,,,,
4945,肉,魚,乳製品,飲料,パン類,,,,
4946,野菜,雑貨,調味料,乳製品,酒類,たばこ,パン類,,
4947,肉,調味料,乳製品,飲料,たばこ,パン類,,,
4948,肉,調味料,,,,,,,
4949,魚,酒類,,,,,,,
4950,肉,調味料,酒類,パン類,,,,,
4951,魚,雑貨,飲料,たばこ,,,,,
4952,野菜,乳製品,,,,,,,
4953,野菜,乳製品,飲料,,,,,,
4954,野菜,乳製品,,,,,,,
4955,肉,調味料,乳製品,,,,,,
4956,肉,野菜,,,,,,,
4957,野菜,雑貨,調味料,乳製品,飲料,,,,
4958,魚,野菜,雑貨,調味料,乳製品,パン類,,,
4959,雑貨,飲料,,,,,,,
4960,魚,雑貨,酒類,,,,,,
4961,肉,魚,野菜,調味料,パン類,,,,
4962,野菜,乳製品,飲料,,,,,,
4963,野菜,調味料,乳製品,パン類,,,,,
4964,魚,野菜,雑貨,飲料,酒類,パン類,,,
4965,野菜,乳製品,パン類,,,,,,
4966,肉,パン類,,,,,,,
4967,魚,飲料,,,,,,,
4968,魚,雑貨,酒類,パン類,,,,,
4969,魚,雑貨,調味料,乳製品,パン類,,,,
4970,肉,調味料,パン類,,,,,,
4971,肉,野菜,調味料,乳製品,,,,,
4972,肉,調味料,乳製品,,,,,,
4973,肉,乳製品,パン類,,,,,,
4974,肉,調味料,,,,,,,
4975,肉,野菜,調味料,酒類,,,,,
4976,肉,野菜,雑貨,調味料,,,,,
4977,野菜,乳製品,たばこ,パン類,,,,,
4978,野菜,パン類,,,,,,,
4979,肉,魚,調味料,乳製品,,,,,
4980,肉,乳製品,飲料,パン類,,,,,
4981,魚,野菜,乳製品,パン類,,,,,
4982,野菜,乳製品,パン類,,,,,,
4983,魚,調味料,乳製品,パン類,,,,,
4984,魚,酒類,たばこ,パン類,,,,,
4985,乳製品,パン類,,,,,,,
4986,肉,調味料,パン類,,,,,,
4987,肉,魚,雑貨,飲料,パン類,,,,
4988,肉,魚,野菜,調味料,たばこ,パン類,,,
4989,肉,魚,野菜,乳製品,,,,,
4990,魚,野菜,飲料,,,,,,
4991,肉,調味料,乳製品,,,,,,
4992,肉,魚,パン類,,,,,,
4993,肉,魚,雑貨,乳製品,,,,,
4994,野菜,乳製品,飲料,パン類,,,,,
4995,魚,雑貨,酒類,たばこ,パン類,,,,
4996,魚,雑貨,飲料,,,,,,
4997,野菜,乳製品,,,,,,,
4998,肉,調味料,飲料,,,,,,
4999,肉,魚,野菜,雑貨,調味料,乳製品,たばこ,,
5000,野菜,乳製品,,,,,,,
5001,魚,雑貨,パン類,,,,,,
5002,野菜,乳製品,たばこ,パン類,,,,,
5003,肉,魚,酒類,たばこ,,,,,
5004,魚,野菜,飲料,,,,,,
5005,肉,魚,野菜,雑貨,調味料,パン類,,,
5006,魚,雑貨,飲料,たばこ,,,,,
5007,酒類,パン類,,,,,,,
5008,魚,飲料,酒類,,,,,,
5009,肉,野菜,雑貨,調味料,乳製品,,,,
5010,肉,乳製品,,,,,,,
5011,肉,野菜,雑貨,調味料,乳製品,パン類,,,
5012,乳製品,パン類,,,,,,,
5013,野菜,乳製品,酒類,パン類,,,,,
5014,雑貨,たばこ,パン類,,,,,,
5015,魚,雑貨,飲料,たばこ,,,,,
5016,野菜,乳製品,酒類,たばこ,,,,,
5017,魚,飲料,酒類,,,,,,
5018,肉,魚,雑貨,酒類,,,,,
5019,肉,魚,調味料,パン類,,,,,
5020,肉,調味料,,,,,,,
5021,肉,パン類,,,,,,,
5022,肉,魚,調味料,,,,,,
5023,魚,雑貨,,,,,,,
5024,野菜,たばこ,パン類,,,,,,
5025,野菜,乳製品,パン類,,,,,,
5026,魚,野菜,雑貨,飲料,酒類,パン類,,,
5027,魚,雑貨,酒類,,,,,,
5028,魚,飲料,パン類,,,,,,
5029,魚,雑貨,パン類,,,,,,
5030,野菜,雑貨,調味料,乳製品,飲料,,,,
5031,野菜,乳製品,飲料,パン類,,,,,
5032,魚,野菜,雑貨,乳製品,パン類,,,,
